idx	label	predict	radius	correct	time
2153	8	8	0.0251	1	0:00:00.137742
2154	5	5	0.0251	1	0:00:00.135098
2155	9	8	0.0251	0	0:00:00.137132
2156	8	8	0.0251	1	0:00:00.137706
2157	3	3	0.0251	1	0:00:00.142747
2158	9	9	0.0251	1	0:00:00.136822
2159	8	3	0.00343	0	0:00:00.139303
2160	0	0	0.0251	1	0:00:00.144819
2161	5	5	0.0251	1	0:00:00.142977
2162	5	5	0.0251	1	0:00:00.149548
2163	7	7	0.0251	1	0:00:00.143218
2164	1	1	0.0251	1	0:00:00.139736
2165	2	0	0.00462	0	0:00:00.136889
2166	0	2	0.0251	0	0:00:00.133724
2167	7	7	0.0251	1	0:00:00.134355
2168	5	5	0.0251	1	0:00:00.137291
2169	8	8	0.0251	1	0:00:00.136680
2170	2	2	0.0251	1	0:00:00.139144
2171	2	2	0.0251	1	0:00:00.146682
2172	5	5	0.0251	1	0:00:00.141746
2173	3	3	0.0251	1	0:00:00.135521
2174	9	8	0.0159	0	0:00:00.134369
2175	3	5	0.0157	0	0:00:00.137764
2176	1	1	0.0251	1	0:00:00.140801
2177	9	9	0.0251	1	0:00:00.139376
2178	3	3	0.0251	1	0:00:00.137345
2179	1	1	0.0251	1	0:00:00.137620
2180	4	4	0.0251	1	0:00:00.136625
2181	3	0	0.0251	0	0:00:00.137915
2182	4	4	0.0251	1	0:00:00.138572
2183	4	4	0.0251	1	0:00:00.135795
2184	9	9	0.0251	1	0:00:00.143335
2185	0	0	0.0251	1	0:00:00.137836
2186	9	1	0.0251	0	0:00:00.133359
2187	5	6	0.0251	0	0:00:00.135258
2188	9	9	0.0251	1	0:00:00.149994
2189	2	2	0.0251	1	0:00:00.150555
2190	9	9	0.0251	1	0:00:00.146589
2191	4	4	0.0251	1	0:00:00.154249
2192	0	6	0.0204	0	0:00:00.152002
2193	2	2	0.0151	1	0:00:00.159966
2194	8	8	0.0251	1	0:00:00.153867
2195	4	4	0.0251	1	0:00:00.202047
2196	8	8	0.0251	1	0:00:00.156488
2197	6	6	0.0251	1	0:00:00.160781
2198	8	8	0.0251	1	0:00:00.142845
2199	2	2	0.0251	1	0:00:00.138037
2200	0	0	0.0251	1	0:00:00.155461
2201	5	5	0.0251	1	0:00:00.137060
2202	9	9	0.0251	1	0:00:00.139244
2203	6	6	0.0251	1	0:00:00.160023
2204	9	9	0.0251	1	0:00:00.143402
2205	5	5	0.0251	1	0:00:00.159052
2206	1	1	0.0251	1	0:00:00.154994
2207	3	5	0.0251	0	0:00:00.171593
2208	4	4	0.0251	1	0:00:00.155559
2209	4	4	0.0251	1	0:00:00.144179
2210	2	2	0.0251	1	0:00:00.143059
2211	7	7	0.0251	1	0:00:00.141715
2212	2	2	0.0251	1	0:00:00.159870
2213	4	6	0.0251	0	0:00:00.152227
2214	4	4	0.0251	1	0:00:00.153250
2215	0	0	0.0251	1	0:00:00.149572
2216	2	5	0.0251	0	0:00:00.150951
2217	8	8	0.0251	1	0:00:00.147524
2218	4	4	0.0251	1	0:00:00.135470
2219	5	5	0.0251	1	0:00:00.153185
2220	1	1	0.0251	1	0:00:00.143654
2221	2	2	0.0251	1	0:00:00.138627
2222	6	6	0.0251	1	0:00:00.155559
2223	8	8	0.0251	1	0:00:00.138722
2224	1	1	0.0251	1	0:00:00.140173
2225	7	7	0.0251	1	0:00:00.136536
2226	2	6	0.0251	0	0:00:00.135686
2227	8	8	0.0251	1	0:00:00.136922
2228	7	7	0.0251	1	0:00:00.136465
2229	4	4	0.0251	1	0:00:00.143984
2230	3	3	0.0251	1	0:00:00.135330
2231	3	3	0.0251	1	0:00:00.137663
2232	0	3	0.0251	0	0:00:00.135941
2233	3	0	0.0251	0	0:00:00.137249
2234	7	7	0.0251	1	0:00:00.138766
2235	2	2	0.0251	1	0:00:00.139023
2236	5	5	0.0251	1	0:00:00.137877
2237	6	6	0.0251	1	0:00:00.135718
2238	1	1	0.0251	1	0:00:00.134666
2239	7	7	0.0251	1	0:00:00.135344
2240	9	9	0.0251	1	0:00:00.136321
2241	0	0	0.0251	1	0:00:00.133559
2242	2	4	0.0251	0	0:00:00.137125
2243	3	4	0.00538	0	0:00:00.140140
2244	9	9	0.0251	1	0:00:00.139340
2245	8	0	0.0251	0	0:00:00.136101
2246	9	1	0.00603	0	0:00:00.136667
2247	5	5	0.0251	1	0:00:00.140883
2248	0	8	0.0251	0	0:00:00.133242
2249	0	0	0.0251	1	0:00:00.137552
2250	7	7	0.0251	1	0:00:00.134493
2251	6	2	0.0251	0	0:00:00.138546
2252	3	3	0.0251	1	0:00:00.133649
2253	3	5	0.0251	0	0:00:00.137316
2254	8	8	0.0251	1	0:00:00.141323
2255	1	1	0.0251	1	0:00:00.144977
2256	4	4	0.0251	1	0:00:00.136282
2257	0	0	0.0251	1	0:00:00.135313
2258	1	1	0.0251	1	0:00:00.151360
2259	5	5	0.0251	1	0:00:00.139109
2260	4	4	0.0251	1	0:00:00.138865
2261	3	3	0.0251	1	0:00:00.139566
2262	2	4	0.0251	0	0:00:00.139343
2263	6	6	0.0251	1	0:00:00.137492
2264	0	0	0.0251	1	0:00:00.137904
2265	8	8	0.0251	1	0:00:00.147230
2266	8	8	0.0251	1	0:00:00.141468
2267	6	6	0.0251	1	0:00:00.138239
2268	3	3	0.0251	1	0:00:00.141474
2269	3	3	0.0251	1	0:00:00.144470
2270	2	4	0.0251	0	0:00:00.169829
2271	9	9	0.00891	1	0:00:00.149969
2272	7	7	0.0251	1	0:00:00.145701
2273	5	6	0.0251	0	0:00:00.142827
2274	1	1	0.0251	1	0:00:00.151188
2275	6	6	0.0251	1	0:00:00.147133
2276	0	1	0.0251	0	0:00:00.148003
2277	5	5	0.0251	1	0:00:00.141858
2278	9	9	0.0251	1	0:00:00.147719
2279	9	9	0.0251	1	0:00:00.133435
2280	4	4	0.0251	1	0:00:00.140812
2281	5	5	0.0251	1	0:00:00.138211
2282	9	9	0.0251	1	0:00:00.139438
2283	4	7	0.0251	0	0:00:00.152416
2284	8	8	0.0251	1	0:00:00.137408
2285	3	5	0.0213	0	0:00:00.140989
2286	3	5	0.0251	0	0:00:00.137063
2287	2	2	0.0251	1	0:00:00.140515
2288	5	5	0.0251	1	0:00:00.136021
2289	1	1	0.0251	1	0:00:00.136724
2290	9	9	0.0251	1	0:00:00.137557
2291	5	5	0.0251	1	0:00:00.141276
2292	5	5	0.0251	1	0:00:00.148757
2293	8	1	0.0251	0	0:00:00.163731
2294	1	1	0.0116	1	0:00:00.172724
2295	8	8	0.0251	1	0:00:00.154659
2296	9	9	0.0251	1	0:00:00.136194
2297	7	7	0.0251	1	0:00:00.137946
2298	0	0	0.0251	1	0:00:00.137051
2299	6	3	0.0251	0	0:00:00.137512
2300	3	3	0.0251	1	0:00:00.163221
2301	2	6	0.00771	0	0:00:00.136390
2302	0	0	0.0251	1	0:00:00.153248
2303	2	2	0.0251	1	0:00:00.155543
2304	6	6	0.0251	1	0:00:00.139980
2305	9	9	0.0251	1	0:00:00.148312
2306	3	4	0.0251	0	0:00:00.139384
2307	9	9	0.0251	1	0:00:00.139507
2308	1	1	0.0251	1	0:00:00.139361
2309	6	6	0.0251	1	0:00:00.151180
2310	6	4	0.0251	0	0:00:00.138989
2311	7	7	0.0251	1	0:00:00.141394
2312	2	2	0.0251	1	0:00:00.139080
2313	6	6	0.0251	1	0:00:00.137939
2314	3	3	0.0251	1	0:00:00.134934
2315	2	2	0.0251	1	0:00:00.136315
2316	5	5	0.0251	1	0:00:00.134507
2317	5	5	0.0251	1	0:00:00.134238
2318	2	2	0.0251	1	0:00:00.137209
2319	7	7	0.0251	1	0:00:00.134961
2320	5	3	0.0251	0	0:00:00.139475
2321	2	3	0.0251	0	0:00:00.135027
2322	0	0	0.0251	1	0:00:00.134699
2323	8	8	0.0251	1	0:00:00.137074
2324	0	2	0.0251	0	0:00:00.133977
2325	7	0	0.0251	0	0:00:00.138646
2326	7	7	0.0251	1	0:00:00.138970
2327	1	1	0.0251	1	0:00:00.140306
2328	7	7	0.0251	1	0:00:00.137759
2329	4	4	0.0251	1	0:00:00.135329
2330	0	0	0.0251	1	0:00:00.137021
2331	2	4	0.0251	0	0:00:00.137964
2332	2	2	0.0251	1	0:00:00.160503
2333	6	6	0.0251	1	0:00:00.136152
2334	1	1	0.0251	1	0:00:00.133467
2335	5	5	0.0251	1	0:00:00.133978
2336	9	9	0.0251	1	0:00:00.136293
2337	7	7	0.0251	1	0:00:00.150634
2338	6	6	0.0251	1	0:00:00.134149
2339	2	4	0.0251	0	0:00:00.134990
2340	7	7	0.0251	1	0:00:00.137926
2341	0	0	0.0251	1	0:00:00.137364
2342	5	5	0.0251	1	0:00:00.136166
2343	6	6	0.0251	1	0:00:00.139118
2344	0	0	0.0251	1	0:00:00.135632
2345	1	1	0.0251	1	0:00:00.137350
2346	1	1	0.0251	1	0:00:00.139004
2347	8	8	0.0251	1	0:00:00.138541
2348	4	4	0.0251	1	0:00:00.138884
2349	5	5	0.0251	1	0:00:00.143293
2350	3	5	0.0251	0	0:00:00.137527
2351	1	9	0.0251	0	0:00:00.140478
2352	2	3	0.0251	0	0:00:00.138767
2353	4	4	0.0251	1	0:00:00.152365
2354	8	8	0.0251	1	0:00:00.131880
2355	9	1	0.0251	0	0:00:00.138415
2356	8	8	0.0251	1	0:00:00.136171
2357	1	1	0.0251	1	0:00:00.140337
2358	7	3	0.0251	0	0:00:00.159270
2359	2	2	0.0251	1	0:00:00.137459
2360	7	7	0.0251	1	0:00:00.146220
2361	2	2	0.0251	1	0:00:00.141726
2362	3	4	0.0251	0	0:00:00.148413
2363	2	6	0.0251	0	0:00:00.149621
2364	6	6	0.0251	1	0:00:00.135966
2365	7	7	0.0251	1	0:00:00.136119
2366	9	9	0.0251	1	0:00:00.145402
2367	4	4	0.0251	1	0:00:00.137616
2368	0	0	0.0251	1	0:00:00.141533
2369	1	1	0.0251	1	0:00:00.134897
2370	0	0	0.0251	1	0:00:00.138710
2371	4	4	0.0251	1	0:00:00.171823
2372	5	2	0.0251	0	0:00:00.143102
2373	0	0	0.0251	1	0:00:00.146604
2374	8	8	0.0251	1	0:00:00.136518
2375	0	0	0.0251	1	0:00:00.140924
2376	7	1	0.0251	0	0:00:00.138297
2377	6	6	0.0251	1	0:00:00.136543
2378	1	1	0.0251	1	0:00:00.136802
2379	0	0	0.0251	1	0:00:00.138306
2380	8	8	0.0251	1	0:00:00.135355
2381	5	5	0.0251	1	0:00:00.138811
2382	9	9	0.0251	1	0:00:00.137408
2383	2	2	0.0251	1	0:00:00.149225
2384	5	7	0.0251	0	0:00:00.143013
2385	4	4	0.0251	1	0:00:00.137297
2386	4	7	0.0251	0	0:00:00.136352
2387	9	9	0.0148	1	0:00:00.140331
2388	0	0	0.0251	1	0:00:00.139063
2389	6	6	0.0251	1	0:00:00.139166
2390	1	1	0.0251	1	0:00:00.138353
2391	2	5	0.0251	0	0:00:00.147563
2392	5	5	0.0251	1	0:00:00.137039
2393	1	1	0.0251	1	0:00:00.134269
2394	6	5	0.0251	0	0:00:00.134734
2395	7	7	0.0251	1	0:00:00.137399
2396	1	1	0.0251	1	0:00:00.136399
2397	5	5	0.0251	1	0:00:00.137770
2398	8	8	0.0251	1	0:00:00.137847
2399	8	8	0.0251	1	0:00:00.138573
2400	0	0	0.0251	1	0:00:00.135451
2401	3	3	0.0251	1	0:00:00.136525
2402	9	9	0.0251	1	0:00:00.136931
2403	4	4	0.0251	1	0:00:00.136550
2404	0	0	0.0214	1	0:00:00.136831
2405	3	6	0.0251	0	0:00:00.138025
2406	4	4	0.0251	1	0:00:00.140364
2407	9	9	0.0251	1	0:00:00.134574
2408	2	2	0.0251	1	0:00:00.136745
2409	4	4	0.0251	1	0:00:00.135448
2410	3	3	0.0251	1	0:00:00.136959
2411	0	0	0.012	1	0:00:00.131526
2412	6	6	0.0251	1	0:00:00.135169
2413	4	6	0.0251	0	0:00:00.137464
2414	5	5	0.0251	1	0:00:00.133681
2415	6	6	0.0251	1	0:00:00.137540
2416	6	6	0.0251	1	0:00:00.141360
2417	7	7	0.0251	1	0:00:00.137560
2418	8	8	0.0251	1	0:00:00.137235
2419	4	3	0.0251	0	0:00:00.136855
2420	8	8	0.0251	1	0:00:00.139746
2421	8	8	0.00354	1	0:00:00.137931
2422	3	4	0.0251	0	0:00:00.136742
2423	2	6	0.0251	0	0:00:00.136186
2424	8	8	0.0251	1	0:00:00.136322
2425	0	0	0.0251	1	0:00:00.137588
2426	2	0	0.0244	0	0:00:00.141866
2427	5	3	0.0251	0	0:00:00.138682
2428	6	6	0.0251	1	0:00:00.135753
2429	8	8	0.0251	1	0:00:00.136135
2430	7	7	0.0251	1	0:00:00.135498
2431	8	2	0.0251	0	0:00:00.134257
2432	9	9	0.0251	1	0:00:00.137738
2433	9	9	0.0251	1	0:00:00.137379
2434	0	0	0.0251	1	0:00:00.148603
2435	6	6	0.0251	1	0:00:00.137016
2436	6	6	0.0251	1	0:00:00.135832
2437	8	9	0.0251	0	0:00:00.137132
2438	1	1	0.0251	1	0:00:00.136862
2439	1	1	0.0251	1	0:00:00.137384
2440	7	7	0.0251	1	0:00:00.136096
2441	4	4	0.0251	1	0:00:00.136318
2442	4	4	0.0251	1	0:00:00.139700
2443	2	2	0.0251	1	0:00:00.138033
2444	3	5	0.0251	0	0:00:00.141230
2445	6	6	0.0251	1	0:00:00.136138
2446	9	9	0.0251	1	0:00:00.144011
2447	6	6	0.0251	1	0:00:00.146010
2448	2	2	0.0251	1	0:00:00.140712
2449	4	4	0.0251	1	0:00:00.138748
2450	1	1	0.0251	1	0:00:00.142025
2451	8	8	0.0251	1	0:00:00.143569
2452	2	4	0.0251	0	0:00:00.143170
2453	3	4	0.0251	0	0:00:00.138888
2454	1	1	0.0251	1	0:00:00.135424
2455	6	6	0.0153	1	0:00:00.136822
2456	8	8	0.0251	1	0:00:00.135196
2457	6	6	0.0251	1	0:00:00.136789
2458	8	8	0.0251	1	0:00:00.142895
2459	5	5	0.0251	1	0:00:00.158563
2460	9	9	0.0251	1	0:00:00.135124
2461	0	0	0.0251	1	0:00:00.136036
2462	1	1	0.0251	1	0:00:00.158782
2463	0	0	0.0251	1	0:00:00.154871
2464	2	4	0.0251	0	0:00:00.135057
2465	9	9	0.0251	1	0:00:00.162679
2466	2	2	0.0251	1	0:00:00.141654
2467	9	9	0.0251	1	0:00:00.135464
2468	0	0	0.0251	1	0:00:00.138853
2469	9	9	0.0251	1	0:00:00.132843
2470	7	7	0.0251	1	0:00:00.141251
2471	8	8	0.0251	1	0:00:00.136158
2472	5	5	0.0251	1	0:00:00.154014
2473	0	8	0.0251	0	0:00:00.134683
2474	6	6	0.0251	1	0:00:00.135670
2475	6	6	0.0251	1	0:00:00.139669
2476	8	8	0.0251	1	0:00:00.138834
2477	1	1	0.0251	1	0:00:00.135857
2478	6	6	0.0251	1	0:00:00.137501
2479	5	5	0.013	1	0:00:00.135125
2480	8	8	0.0251	1	0:00:00.134285
2481	7	7	0.0251	1	0:00:00.140452
2482	9	1	0.0251	0	0:00:00.138476
2483	2	2	0.0251	1	0:00:00.135195
2484	1	1	0.0251	1	0:00:00.136892
2485	6	6	0.0251	1	0:00:00.141835
2486	7	7	0.0251	1	0:00:00.160271
2487	5	5	0.0251	1	0:00:00.152981
2488	6	6	0.0251	1	0:00:00.152006
2489	3	3	0.0251	1	0:00:00.177884
2490	0	5	0.0108	0	0:00:00.164119
2491	9	9	0.0251	1	0:00:00.159922
2492	8	8	0.0251	1	0:00:00.157446
2493	9	1	0.0251	0	0:00:00.161314
2494	5	3	0.0251	0	0:00:00.155982
2495	9	3	0.0251	0	0:00:00.154676
2496	9	9	0.0251	1	0:00:00.157275
2497	9	8	0.0251	0	0:00:00.160477
2498	3	3	0.0251	1	0:00:00.160671
2499	6	4	0.0251	0	0:00:00.156661
2500	4	6	0.0251	0	0:00:00.156832
2501	4	4	0.0251	1	0:00:00.155191
2502	8	8	0.0251	1	0:00:00.162444
2503	8	8	0.0251	1	0:00:00.153251
2504	1	1	0.0251	1	0:00:00.155922
2505	7	7	0.0251	1	0:00:00.154480
2506	3	3	0.0251	1	0:00:00.155526
2507	0	0	0.0251	1	0:00:00.157647
2508	6	4	0.0251	0	0:00:00.155731
2509	2	1	0.00831	0	0:00:00.152636
2510	4	4	0.0251	1	0:00:00.139354
2511	8	9	0.0251	0	0:00:00.137906
2512	2	6	0.0251	0	0:00:00.139427
2513	2	2	0.0251	1	0:00:00.141974
2514	9	3	0.0251	0	0:00:00.139302
2515	2	4	0.0251	0	0:00:00.137242
2516	2	5	0.00692	0	0:00:00.154854
2517	9	9	0.0251	1	0:00:00.136726
2518	7	7	0.0251	1	0:00:00.142695
2519	4	3	0.0251	0	0:00:00.140275
2520	1	1	0.0251	1	0:00:00.142782
2521	9	9	0.0251	1	0:00:00.138572
2522	1	1	0.0251	1	0:00:00.140462
2523	4	4	0.0251	1	0:00:00.136452
2524	3	5	0.00801	0	0:00:00.137244
2525	5	0	0.0251	0	0:00:00.137656
2526	3	5	0.00173	0	0:00:00.136999
2527	8	8	0.0251	1	0:00:00.140314
2528	9	9	0.0251	1	0:00:00.136456
2529	3	5	0.0251	0	0:00:00.139202
2530	6	6	0.0251	1	0:00:00.146137
2531	2	2	0.0251	1	0:00:00.137020
2532	0	1	0.0251	0	0:00:00.144703
2533	8	6	0.0251	0	0:00:00.147966
2534	9	9	0.0251	1	0:00:00.139602
2535	0	6	0.0251	0	0:00:00.136288
2536	5	5	0.0251	1	0:00:00.152004
2537	1	1	0.0251	1	0:00:00.139276
2538	5	5	0.0251	1	0:00:00.136240
2539	8	8	0.0251	1	0:00:00.135934
2540	2	5	0.0251	0	0:00:00.144050
2541	1	1	0.0251	1	0:00:00.133631
2542	2	8	0.0251	0	0:00:00.138084
2543	3	3	0.0251	1	0:00:00.142926
2544	2	2	0.0251	1	0:00:00.134709
2545	4	4	0.0251	1	0:00:00.137162
2546	8	8	0.0251	1	0:00:00.140739
2547	4	4	0.0251	1	0:00:00.135002
2548	0	4	0.0251	0	0:00:00.140274
2549	6	6	0.0251	1	0:00:00.137382
2550	4	4	0.0251	1	0:00:00.136722
2551	2	4	0.0251	0	0:00:00.135677
2552	9	9	0.0251	1	0:00:00.149377
2553	8	8	0.0251	1	0:00:00.146237
2554	4	4	0.0251	1	0:00:00.135165
2555	7	7	0.0251	1	0:00:00.140104
2556	6	6	0.0251	1	0:00:00.142240
2557	2	4	0.0251	0	0:00:00.133852
2558	4	4	0.0251	1	0:00:00.138334
2559	7	7	0.0251	1	0:00:00.139784
2560	7	7	0.0251	1	0:00:00.135316
2561	6	6	0.0251	1	0:00:00.136600
2562	4	4	0.0251	1	0:00:00.136298
2563	2	2	0.0251	1	0:00:00.136574
2564	2	2	0.0251	1	0:00:00.136335
2565	3	3	0.0251	1	0:00:00.137978
2566	2	2	0.0251	1	0:00:00.137320
2567	4	3	0.0188	0	0:00:00.138731
2568	9	4	0.0251	0	0:00:00.155256
2569	0	0	0.0251	1	0:00:00.140508
2570	0	2	0.0145	0	0:00:00.144320
2571	9	9	0.00588	1	0:00:00.198079
2572	6	6	0.0251	1	0:00:00.161086
2573	5	5	0.0251	1	0:00:00.181278
2574	8	8	0.0251	1	0:00:00.153953
2575	5	5	0.0251	1	0:00:00.155136
2576	2	2	0.0251	1	0:00:00.158566
2577	4	4	0.0251	1	0:00:00.161433
2578	8	8	0.0251	1	0:00:00.158932
2579	8	8	0.0251	1	0:00:00.151963
2580	6	6	0.0251	1	0:00:00.158390
2581	4	4	0.0251	1	0:00:00.153171
2582	5	5	0.0251	1	0:00:00.156508
2583	7	7	0.0251	1	0:00:00.154146
2584	6	6	0.0251	1	0:00:00.157145
2585	3	5	0.0251	0	0:00:00.155565
2586	7	7	0.0251	1	0:00:00.154009
2587	0	0	0.0251	1	0:00:00.154184
2588	4	4	0.0251	1	0:00:00.154805
2589	0	0	0.0251	1	0:00:00.156157
2590	5	3	0.0251	0	0:00:00.156901
2591	8	8	0.0251	1	0:00:00.156327
2592	2	4	0.0251	0	0:00:00.158504
2593	8	8	0.0251	1	0:00:00.167755
2594	0	0	0.0251	1	0:00:00.155979
2595	4	4	0.0251	1	0:00:00.157162
2596	9	9	0.0251	1	0:00:00.159080
2597	2	2	0.0251	1	0:00:00.150969
2598	3	5	0.0251	0	0:00:00.155544
2599	6	6	0.0251	1	0:00:00.158309
2600	8	8	0.0251	1	0:00:00.157053
2601	1	1	0.0251	1	0:00:00.161053
2602	6	6	0.0251	1	0:00:00.154289
2603	0	0	0.0251	1	0:00:00.145416
2604	8	8	0.0251	1	0:00:00.136586
2605	4	4	0.0251	1	0:00:00.141227
2606	3	3	0.0251	1	0:00:00.137675
2607	1	1	0.0251	1	0:00:00.140089
2608	4	4	0.0251	1	0:00:00.136236
2609	5	5	0.0251	1	0:00:00.139488
2610	2	2	0.0251	1	0:00:00.144170
2611	4	4	0.0251	1	0:00:00.140893
2612	3	3	0.0251	1	0:00:00.138963
2613	6	6	0.0251	1	0:00:00.142215
2614	0	0	0.0251	1	0:00:00.151407
2615	7	7	0.0251	1	0:00:00.138416
2616	1	1	0.0251	1	0:00:00.150348
2617	3	3	0.0251	1	0:00:00.150948
2618	5	5	0.0251	1	0:00:00.165344
2619	7	7	0.0251	1	0:00:00.159234
2620	1	1	0.0251	1	0:00:00.155260
2621	8	8	0.0251	1	0:00:00.156655
2622	0	0	0.0251	1	0:00:00.162051
2623	4	3	0.0251	0	0:00:00.155150
2624	8	8	0.0251	1	0:00:00.158061
2625	2	2	0.0251	1	0:00:00.163198
2626	7	7	0.0251	1	0:00:00.157552
2627	7	7	0.0251	1	0:00:00.157652
2628	0	0	0.0251	1	0:00:00.156592
2629	2	4	0.00423	0	0:00:00.156626
2630	2	6	0.0251	0	0:00:00.157480
2631	4	4	0.0251	1	0:00:00.159665
2632	3	5	0.0251	0	0:00:00.156663
2633	3	3	0.0251	1	0:00:00.157720
2634	1	1	0.0251	1	0:00:00.160460
2635	6	4	0.0251	0	0:00:00.158664
2636	1	1	0.0251	1	0:00:00.159126
2637	6	6	0.0251	1	0:00:00.161644
2638	4	4	0.0251	1	0:00:00.156656
2639	6	6	0.0251	1	0:00:00.157381
2640	7	7	0.0251	1	0:00:00.176998
2641	4	4	0.0251	1	0:00:00.154475
2642	7	7	0.0251	1	0:00:00.157265
2643	3	3	0.0251	1	0:00:00.178861
2644	8	8	0.0251	1	0:00:00.156322
2645	1	1	0.0251	1	0:00:00.156785
2646	3	3	0.0251	1	0:00:00.154138
2647	1	1	0.0251	1	0:00:00.159164
2648	4	4	0.0251	1	0:00:00.155972
2649	6	6	0.0251	1	0:00:00.163787
2650	5	2	0.0251	0	0:00:00.152478
2651	5	2	0.0251	0	0:00:00.154967
2652	7	7	0.0251	1	0:00:00.156016
2653	4	4	0.0251	1	0:00:00.148262
2654	5	5	0.0251	1	0:00:00.141086
2655	4	4	0.0251	1	0:00:00.137991
2656	9	9	0.0251	1	0:00:00.140285
2657	7	7	0.0251	1	0:00:00.143750
2658	7	7	0.0251	1	0:00:00.156523
2659	2	2	0.0251	1	0:00:00.154984
2660	3	3	0.0251	1	0:00:00.137790
2661	3	3	0.0251	1	0:00:00.137895
2662	6	6	0.0251	1	0:00:00.142636
2663	7	7	0.0251	1	0:00:00.137967
2664	4	4	0.0251	1	0:00:00.134448
2665	1	1	0.0251	1	0:00:00.138213
2666	6	6	0.0251	1	0:00:00.135858
2667	1	1	0.0251	1	0:00:00.154758
2668	0	2	0.0251	0	0:00:00.139096
2669	6	6	0.0251	1	0:00:00.166001
2670	9	9	0.0251	1	0:00:00.136137
2671	6	6	0.0251	1	0:00:00.143842
2672	0	0	0.0251	1	0:00:00.140229
2673	2	4	0.0251	0	0:00:00.140481
2674	0	0	0.0251	1	0:00:00.135107
2675	2	6	0.00717	0	0:00:00.153764
2676	4	6	0.0251	0	0:00:00.137230
2677	7	7	0.0251	1	0:00:00.153021
2678	0	0	0.0251	1	0:00:00.156901
2679	0	0	0.0251	1	0:00:00.152681
2680	0	0	0.0251	1	0:00:00.138857
2681	0	0	0.0251	1	0:00:00.135095
2682	7	7	0.0251	1	0:00:00.137684
2683	5	5	0.0251	1	0:00:00.139209
2684	3	5	0.0251	0	0:00:00.136088
2685	2	2	0.0228	1	0:00:00.154536
2686	7	7	0.0251	1	0:00:00.141406
2687	8	8	0.0251	1	0:00:00.140951
2688	5	5	0.0251	1	0:00:00.156001
2689	5	5	0.0251	1	0:00:00.137199
2690	2	4	0.0251	0	0:00:00.141668
2691	2	2	0.0251	1	0:00:00.134629
2692	8	8	0.0251	1	0:00:00.135202
2693	9	9	0.0251	1	0:00:00.136791
2694	1	1	0.0251	1	0:00:00.151355
2695	2	6	0.0251	0	0:00:00.136400
2696	2	2	0.0251	1	0:00:00.134261
2697	0	0	0.0251	1	0:00:00.136827
2698	3	3	0.0251	1	0:00:00.135611
2699	4	4	0.0251	1	0:00:00.136978
2700	9	9	0.0251	1	0:00:00.136468
2701	1	0	0.0251	0	0:00:00.139054
2702	6	7	0.0251	0	0:00:00.138869
2703	9	1	0.0251	0	0:00:00.162664
2704	0	3	0.0251	0	0:00:00.142402
2705	8	8	0.0251	1	0:00:00.135274
2706	3	3	0.0251	1	0:00:00.136899
2707	6	6	0.0251	1	0:00:00.136002
2708	4	4	0.0251	1	0:00:00.135414
2709	6	6	0.0251	1	0:00:00.134717
2710	7	7	0.0251	1	0:00:00.134630
2711	5	5	0.0251	1	0:00:00.137761
2712	1	1	0.0251	1	0:00:00.137620
2713	8	8	0.0251	1	0:00:00.137337
2714	9	9	0.0251	1	0:00:00.134866
2715	0	0	0.0251	1	0:00:00.135608
2716	5	3	0.024	0	0:00:00.136723
2717	0	0	0.0251	1	0:00:00.136386
2718	5	5	0.0251	1	0:00:00.136728
2719	4	5	0.0251	0	0:00:00.135206
2720	3	3	0.0251	1	0:00:00.138740
2721	8	8	0.0251	1	0:00:00.136862
2722	5	4	0.0251	0	0:00:00.141162
2723	2	2	0.0251	1	0:00:00.135125
2724	0	0	0.0251	1	0:00:00.138401
2725	8	8	0.0251	1	0:00:00.136680
2726	5	5	0.0216	1	0:00:00.141507
2727	9	9	0.0251	1	0:00:00.137377
2728	2	2	0.0251	1	0:00:00.138442
2729	5	3	0.0251	0	0:00:00.136030
2730	6	6	0.0251	1	0:00:00.136651
2731	5	5	0.0251	1	0:00:00.141885
2732	7	7	0.0251	1	0:00:00.136873
2733	3	3	0.0251	1	0:00:00.134210
2734	7	7	0.0251	1	0:00:00.135156
2735	2	6	0.0251	0	0:00:00.137923
2736	8	9	0.013	0	0:00:00.135477
2737	8	0	0.0251	0	0:00:00.144598
2738	4	4	0.0251	1	0:00:00.138034
2739	2	2	0.0251	1	0:00:00.138871
2740	1	1	0.0251	1	0:00:00.138143
2741	6	6	0.0251	1	0:00:00.139546
2742	2	2	0.0251	1	0:00:00.138906
2743	9	9	0.0251	1	0:00:00.134650
2744	9	9	0.0251	1	0:00:00.136495
2745	8	8	0.0251	1	0:00:00.136308
2746	2	5	0.0128	0	0:00:00.134124
2747	3	3	0.0251	1	0:00:00.137917
2748	1	1	0.0251	1	0:00:00.137036
2749	0	0	0.0251	1	0:00:00.139995
2750	5	5	0.0251	1	0:00:00.137829
2751	2	2	0.0251	1	0:00:00.138241
2752	3	3	0.0251	1	0:00:00.152536
2753	7	7	0.0251	1	0:00:00.136718
2754	9	9	0.0251	1	0:00:00.141332
2755	5	4	0.0251	0	0:00:00.141756
2756	9	7	0.0251	0	0:00:00.138390
2757	1	1	0.0251	1	0:00:00.154945
2758	1	1	0.0251	1	0:00:00.140921
2759	3	3	0.0251	1	0:00:00.139093
2760	2	4	0.0251	0	0:00:00.146521
